id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
1,0.030209779739379883,0.035531044006347656,0.034810781478881836,0.03157186508178711
3,0.03571581840515137,0.04397988319396973,0.0344696044921875,0.030714035034179688
6,0.02892899513244629,0.034204721450805664,0.03607487678527832,0.03122401237487793
11,0.03839707374572754,0.0499730110168457,0.04377889633178711,0.03767275810241699
20,0.0370335578918457,0.04371476173400879,0.039774179458618164,0.0744016170501709
22,0.03042292594909668,0.03670787811279297,0.03566718101501465,0.036065101623535156
40,0.032782793045043945,0.035869598388671875,0.03410172462463379,0.031787872314453125
61,0.03909802436828613,0.04780316352844238,0.04295206069946289,0.03454113006591797
81,0.03405475616455078,0.04436230659484863,0.042728424072265625,0.03534102439880371
90,0.03573727607727051,0.04268193244934082,0.036096811294555664,0.030187129974365234
91,0.09355378150939941,0.12993836402893066,0.03377962112426758,0.03054523468017578
92,0.09303784370422363,0.09877490997314453,0.0351252555847168,0.030873775482177734
95,0.03072524070739746,0.03581523895263672,0.03489804267883301,0.031707048416137695
106,0.030457258224487305,0.03607487678527832,0.03570413589477539,0.030630111694335938
153,0.03615593910217285,0.04028034210205078,0.04009890556335449,0.03841423988342285
175,0.03532814979553223,0.04387092590332031,0.04234600067138672,0.034744977951049805
191,0.03613400459289551,0.04559659957885742,0.042952775955200195,0.035707950592041016
192,0.036498308181762695,0.04684329032897949,0.04416489601135254,0.03522086143493652
195,0.03993701934814453,0.047560930252075195,0.04445791244506836,0.035172224044799805
