id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
3,0.008333206176757812,0.007311105728149414,0.007118701934814453,0.0066721439361572266
6,0.00882720947265625,0.007155179977416992,0.0063991546630859375,0.007559776306152344
7,0.012307882308959961,0.0075418949127197266,0.00690460205078125,0.009070634841918945
11,0.007727146148681641,0.006324052810668945,0.0063228607177734375,0.007299661636352539
18,0.007723331451416016,0.006356239318847656,0.006684780120849609,0.008025169372558594
24,0.006901979446411133,0.006304025650024414,0.007949352264404297,0.010209321975708008
34,0.007995843887329102,0.006463050842285156,0.010917901992797852,0.008308172225952148
65,0.0073757171630859375,0.006576061248779297,0.009851932525634766,0.008561134338378906
72,0.006220340728759766,0.007056713104248047,0.0065271854400634766,0.009563207626342773
79,0.0072481632232666016,0.0065135955810546875,0.006349802017211914,0.00699615478515625
97,0.007768392562866211,0.007094144821166992,0.008483409881591797,0.007722377777099609
99,0.007302045822143555,0.006575107574462891,0.006109952926635742,0.004629850387573242
102,0.008044004440307617,0.006536960601806641,0.008248090744018555,0.007079362869262695
106,0.008759021759033203,0.007147073745727539,0.006932258605957031,0.007101297378540039
120,0.007055044174194336,0.005909442901611328,0.00898885726928711,0.007059574127197266
138,0.008285999298095703,0.0070912837982177734,0.00775456428527832,0.007414102554321289
146,0.00738072395324707,0.00936126708984375,0.007364988327026367,0.0070111751556396484
186,0.007591962814331055,0.03030252456665039,0.008610963821411133,0.006893634796142578
191,0.007619380950927734,0.007153987884521484,0.007788181304931641,0.006127834320068359
207,0.008122920989990234,0.008185148239135742,0.009466886520385742,0.009467840194702148
225,0.008684158325195312,0.008095264434814453,0.0074770450592041016,0.007818937301635742
228,0.00655674934387207,0.0062749385833740234,0.006093025207519531,0.0066967010498046875
234,0.007223367691040039,0.026942968368530273,0.004979133605957031,0.006075143814086914
236,0.007102012634277344,0.006451129913330078,0.0073583126068115234,0.00574493408203125
237,0.00837397575378418,0.026026248931884766,0.00537109375,0.005344867706298828
