id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
4,0.011980533599853516,0.011258840560913086,0.011015176773071289,0.012380361557006836
5,0.012939929962158203,0.013240337371826172,0.01166391372680664,0.013625144958496094
13,0.012477397918701172,0.013455867767333984,0.010817527770996094,0.012497663497924805
15,0.012491703033447266,0.013344764709472656,0.012725830078125,0.011969566345214844
16,0.017827987670898438,0.022775650024414062,0.01062631607055664,0.01211857795715332
17,0.012458324432373047,0.014165878295898438,0.011933326721191406,0.013454198837280273
25,0.018015146255493164,0.020862340927124023,0.011229991912841797,0.012090444564819336
26,0.012927770614624023,0.012164592742919922,0.012547016143798828,0.012583017349243164
27,0.012716293334960938,0.01929450035095215,0.012183666229248047,0.012408256530761719
29,0.01157069206237793,0.013390779495239258,0.011136770248413086,0.012188434600830078
31,0.011979341506958008,0.016618967056274414,0.010944843292236328,0.01252889633178711
41,0.018206357955932617,0.01936960220336914,0.01816701889038086,0.018125057220458984
44,0.012535572052001953,0.012065887451171875,0.012391090393066406,0.012183189392089844
54,0.012235164642333984,0.013789892196655273,0.011518478393554688,0.013164281845092773
56,0.012162923812866211,0.01189875602722168,0.011636972427368164,0.01263117790222168
59,0.012550115585327148,0.012151718139648438,0.012130022048950195,0.012016057968139648
62,0.018082380294799805,0.017411231994628906,0.02173304557800293,0.017187118530273438
67,0.012521028518676758,0.01250910758972168,0.02457284927368164,0.013424158096313477
68,0.012481927871704102,0.011504888534545898,0.017033100128173828,0.01354837417602539
73,0.012663125991821289,0.013830423355102539,0.02080678939819336,0.01124715805053711
83,0.011924982070922852,0.01510930061340332,0.013732433319091797,0.011812925338745117
84,0.011461257934570312,0.01552724838256836,0.01941370964050293,0.011884212493896484
148,0.013910531997680664,0.011670112609863281,0.011464118957519531,0.012456893920898438
149,0.018072128295898438,0.01969289779663086,0.018512964248657227,0.016941308975219727
151,0.0359501838684082,0.01772284507751465,0.011003971099853516,0.012571096420288086
152,0.012471675872802734,0.012573957443237305,0.012557744979858398,0.012543916702270508
153,0.012020111083984375,0.012126684188842773,0.012596845626831055,0.012128353118896484
154,0.012750864028930664,0.022224903106689453,0.012008428573608398,0.01264190673828125
