id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
1,0.013647079467773438,0.0183258056640625,0.00470280647277832,0.001214742660522461
2,0.004069089889526367,0.008440017700195312,0.004091024398803711,0.002001047134399414
3,0.0015959739685058594,0.004523754119873047,0.005817413330078125,0.0014729499816894531
5,0.012888908386230469,0.014050006866455078,0.005190372467041016,0.001155853271484375
6,0.15909695625305176,0.1586310863494873,0.0037000179290771484,0.0011029243469238281
7,0.0019168853759765625,0.005043983459472656,0.003909587860107422,0.001920461654663086
17,0.01376199722290039,0.015598535537719727,0.0037841796875,0.0011186599731445312
21,0.016396045684814453,0.015910863876342773,0.003953456878662109,0.0013365745544433594
28,0.0017392635345458984,0.007484912872314453,0.005884885787963867,0.001669168472290039
34,0.0014803409576416016,0.004820823669433594,0.004994392395019531,0.0013532638549804688
36,0.0016896724700927734,0.00505518913269043,0.0053751468658447266,0.0013992786407470703
42,0.0017704963684082031,0.004645347595214844,0.0038030147552490234,0.0012769699096679688
50,0.014730215072631836,0.014545917510986328,0.004863262176513672,0.0013058185577392578
60,0.002241373062133789,0.004400968551635742,0.004470348358154297,0.0012598037719726562
66,0.004015207290649414,0.0077474117279052734,0.004041194915771484,0.0014090538024902344
80,0.008545398712158203,0.012771129608154297,0.0991978645324707,0.05718255043029785
83,0.017136096954345703,0.01848292350769043,0.004300117492675781,0.002090930938720703
84,0.016518354415893555,0.01869034767150879,0.004060029983520508,0.001132965087890625
91,0.017032861709594727,0.023005247116088867,0.0037140846252441406,0.0014181137084960938
94,0.0021691322326660156,0.005138397216796875,0.0040662288665771484,0.0013480186462402344
97,0.013374805450439453,0.014177799224853516,0.005091428756713867,0.0012960433959960938
116,0.016958236694335938,0.01796579360961914,0.0053863525390625,0.0014166831970214844
