id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
2,0.025220155715942383,0.02785205841064453,0.01410222053527832,0.010848045349121094
4,0.028020620346069336,0.032657623291015625,0.03746771812438965,0.0239560604095459
6,0.025098085403442383,0.02916121482849121,0.028941869735717773,0.026423931121826172
7,0.026791095733642578,0.027188777923583984,0.0309298038482666,0.02313518524169922
10,0.020981788635253906,0.028258085250854492,0.03036785125732422,0.025895118713378906
11,0.02346062660217285,0.029816627502441406,0.026381254196166992,0.024707794189453125
12,0.02472519874572754,0.027894973754882812,0.02974390983581543,0.02540898323059082
13,0.02963113784790039,0.027088165283203125,0.027730941772460938,0.024418115615844727
14,0.0346217155456543,0.026436328887939453,0.029665231704711914,0.02416396141052246
15,0.028951644897460938,0.02785801887512207,0.029288053512573242,0.024776458740234375
16,0.02925872802734375,0.026536941528320312,0.030063152313232422,0.024545669555664062
17,0.030384063720703125,0.027679920196533203,0.030507802963256836,0.025770187377929688
21,0.024871349334716797,0.02649664878845215,0.030846118927001953,0.024135828018188477
23,0.028762102127075195,0.02826547622680664,0.040847063064575195,0.024027109146118164
24,0.026168107986450195,0.027688980102539062,0.031204700469970703,0.024247169494628906
26,0.024725675582885742,0.027284622192382812,0.030422210693359375,0.024769306182861328
31,0.024930238723754883,0.035035133361816406,0.028630971908569336,0.025255918502807617
34,0.0241086483001709,0.03241086006164551,0.01253366470336914,0.011077880859375
52,0.025957345962524414,0.03096604347229004,0.02861475944519043,0.023958683013916016
53,0.02564692497253418,0.028816699981689453,0.02922821044921875,0.025046825408935547
60,0.027315139770507812,0.030478239059448242,0.02955794334411621,0.03654170036315918
61,0.025955915451049805,0.03333902359008789,0.030330419540405273,0.028458118438720703
62,0.024777889251708984,0.03180098533630371,0.029835224151611328,0.03360605239868164
63,0.020901918411254883,0.032976627349853516,0.029165029525756836,0.03269600868225098
77,0.022858381271362305,0.03510904312133789,0.02999138832092285,0.025990009307861328
78,0.022461652755737305,0.03146028518676758,0.013930559158325195,0.00927734375
80,0.026053905487060547,0.02726578712463379,0.027480125427246094,0.026326417922973633
81,0.02465200424194336,0.02810072898864746,0.03162884712219238,0.026117801666259766
84,0.024071693420410156,0.02683424949645996,0.02874302864074707,0.027947187423706055
86,0.0250856876373291,0.027852773666381836,0.03276324272155762,0.03062915802001953
89,0.02309131622314453,0.02821493148803711,0.03478384017944336,0.027616262435913086
90,0.02608513832092285,0.027664899826049805,0.03146529197692871,0.02964305877685547
91,0.025321483612060547,0.029610395431518555,0.028734922409057617,0.029768943786621094
92,0.026491403579711914,0.054054975509643555,0.02904820442199707,0.02471184730529785
93,0.025016307830810547,0.10432052612304688,0.0288999080657959,0.027222156524658203
95,0.02548694610595703,0.032364606857299805,0.02824258804321289,0.026341676712036133
96,0.024043798446655273,0.029872655868530273,0.029330968856811523,0.026760578155517578
99,0.026108503341674805,0.027545690536499023,0.02946305274963379,0.024349689483642578
102,0.024517297744750977,0.027757883071899414,0.02706599235534668,0.026728153228759766
103,0.027790069580078125,0.027664899826049805,0.028603315353393555,0.024914264678955078
104,0.025649070739746094,0.028900146484375,0.02799081802368164,0.02540302276611328
107,0.028072118759155273,0.029855728149414062,0.028560400009155273,0.024976015090942383
108,0.025281429290771484,0.02815556526184082,0.027273893356323242,0.02503204345703125
109,0.02649092674255371,0.027912378311157227,0.028172969818115234,0.025868654251098633
115,0.021278858184814453,0.029601097106933594,0.027285337448120117,0.025091171264648438
145,0.02673029899597168,0.027833938598632812,0.0289459228515625,0.02720022201538086
