id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
2,0.033998727798461914,0.03763103485107422,0.020690441131591797,0.021649599075317383
6,0.019243955612182617,0.0158078670501709,0.021294355392456055,0.026814937591552734
8,0.03434610366821289,0.0354156494140625,0.02336287498474121,0.01881575584411621
81,0.018518924713134766,0.01632523536682129,0.024669408798217773,0.025843381881713867
102,0.03454947471618652,0.039276123046875,0.022427082061767578,0.023082733154296875
105,0.03523087501525879,0.0382080078125,0.02029895782470703,0.021669626235961914
106,0.039259910583496094,0.0334932804107666,0.02137923240661621,0.026014089584350586
107,0.036284685134887695,0.03640604019165039,0.020171165466308594,0.025768756866455078
113,0.03256082534790039,0.03719186782836914,0.020497798919677734,0.05294084548950195
225,0.018741130828857422,0.01558995246887207,0.023468971252441406,0.025068998336791992
