id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
1,0.01375722885131836,0.013862848281860352,0.012799978256225586,0.013708114624023438
4,0.01403665542602539,0.013140439987182617,0.013130903244018555,0.013921976089477539
11,0.012898921966552734,0.013781070709228516,0.012462854385375977,0.013717174530029297
12,0.013173580169677734,0.012639760971069336,0.012944698333740234,0.014347076416015625
19,0.01423192024230957,0.012547016143798828,0.013364791870117188,0.013344049453735352
22,0.013210058212280273,0.01384425163269043,0.013065338134765625,0.013219118118286133
26,0.013211965560913086,0.012846946716308594,0.013595342636108398,0.013104915618896484
28,0.013559103012084961,0.013938426971435547,0.012794017791748047,0.014124631881713867
29,0.012892484664916992,0.01687908172607422,0.013110876083374023,0.013616323471069336
31,0.013444185256958008,0.015926361083984375,0.013594388961791992,0.013232707977294922
33,0.012861490249633789,0.016051769256591797,0.015507936477661133,0.012979984283447266
35,0.013137102127075195,0.01346898078918457,0.012928962707519531,0.01427149772644043
37,0.013406991958618164,0.018535375595092773,0.012589216232299805,0.013448238372802734
38,0.01332545280456543,0.013416528701782227,0.013099908828735352,0.012750625610351562
39,0.01292276382446289,0.013391733169555664,0.013384580612182617,0.013542652130126953
40,0.013210535049438477,0.013525247573852539,0.012392759323120117,0.014134883880615234
42,0.01316976547241211,0.013123273849487305,0.013194799423217773,0.013190984725952148
45,0.013683795928955078,0.012901782989501953,0.012623071670532227,0.01322174072265625
50,0.013243675231933594,0.013198137283325195,0,0
54,0.013494729995727539,0.013192892074584961,0.013574600219726562,0.013435840606689453
56,0.013623237609863281,0.012876272201538086,0.012363672256469727,0.013410091400146484
66,0.013372421264648438,0.013009786605834961,0,0
67,0.014006376266479492,0.012847900390625,0.012899160385131836,0.012819528579711914
73,0.013529777526855469,0.012555122375488281,0.011996030807495117,0.013079166412353516
82,0.012996673583984375,0.01235508918762207,0.013759613037109375,0.013410568237304688
121,0.013762950897216797,0.016815900802612305,0.012829303741455078,0.013237237930297852
131,0.014404773712158203,0.012872934341430664,0.012842893600463867,0.012858390808105469
139,0.013213396072387695,0.01313471794128418,0.012354850769042969,0.013488054275512695
140,0.013013124465942383,0.01265406608581543,0.012357473373413086,0.013318061828613281
147,0.013042926788330078,0.012715816497802734,0.01331639289855957,0.01320791244506836
149,0.013106822967529297,0.013315677642822266,0.012688875198364258,0.013565540313720703
166,0.013653039932250977,0.013087272644042969,0.013075113296508789,0.014022111892700195
169,0.013396978378295898,0.012596845626831055,0.012746095657348633,0.014412403106689453
173,0.01289987564086914,0.013307332992553711,0.012338876724243164,0.013361930847167969
196,0.013464212417602539,0.01334691047668457,0.013167858123779297,0.013042926788330078
200,0.012790679931640625,0.012705564498901367,0.012549161911010742,0.013589143753051758
204,0.013570785522460938,0.012035131454467773,0.012556076049804688,0.013320207595825195
206,0.012902975082397461,0.016791820526123047,0.012775897979736328,0.013199090957641602
207,0.013394832611083984,0.013250112533569336,0.012765884399414062,0.013699054718017578
212,0.01383066177368164,0.01159214973449707,0.01239633560180664,0.013628005981445312
214,0.012885332107543945,0.01330113410949707,0.013071298599243164,0.013314485549926758
219,0.014400959014892578,0.013284921646118164,0.012441158294677734,0.013117790222167969
226,0.01449441909790039,0.016218185424804688,0.01330876350402832,0.013579845428466797
239,0.014141321182250977,0.014650106430053711,0.015810489654541016,0.013918876647949219
242,0.014771699905395508,0.012377738952636719,0.012506961822509766,0.013864278793334961
245,0.014240026473999023,0.012767791748046875,0.01351308822631836,0.013384103775024414
261,0.014241456985473633,0.012262582778930664,0.013271093368530273,0.014303445816040039
264,0.013015508651733398,0.011946916580200195,0.012712717056274414,0.013312816619873047
272,0.013846397399902344,0.016726016998291016,0.01272892951965332,0.013264656066894531
273,0.013615131378173828,0.01608586311340332,0.01271820068359375,0.013586044311523438
280,0.025535106658935547,0.02419734001159668,17.598780870437622,0.022238969802856445
289,0.014068841934204102,0.013525009155273438,0.014334678649902344,0.013016700744628906
294,0.013267993927001953,0.012737512588500977,0.014567136764526367,0.013978004455566406
316,0.01390528678894043,0.012389659881591797,0.01346588134765625,0.01368403434753418
329,0.014734029769897461,0.013048171997070312,0.012470006942749023,0.013182401657104492
339,0.014173269271850586,0.012687206268310547,0.012002706527709961,0.013503074645996094
346,0.013388872146606445,0.012936830520629883,0.012660026550292969,0.013472795486450195
350,0.014039993286132812,0.013054132461547852,0.012898921966552734,0.013846158981323242
355,0.013374805450439453,0.012341499328613281,0.012374162673950195,0.013644218444824219
359,0.013395309448242188,0.013309001922607422,0.013419151306152344,0.013050079345703125
367,0.013727188110351562,0.015270709991455078,0.013689994812011719,0.014060258865356445
370,0.013160228729248047,0.014438152313232422,0.012783050537109375,0.013028860092163086
372,0.013339996337890625,0.013087749481201172,0.01306915283203125,0.013791799545288086
383,0.01347494125366211,0.01325082778930664,0.013293981552124023,0.013562917709350586
384,0.012686491012573242,0.01226806640625,0.013139963150024414,0.013457059860229492
394,0.013396501541137695,0.012999773025512695,0.012409448623657227,0.013154029846191406
400,0.013619661331176758,0.012073040008544922,0.013500690460205078,0.013031959533691406
459,0.013014078140258789,0.011656522750854492,0.013653039932250977,0.013525724411010742
467,0.014149904251098633,0.01298213005065918,0.013002157211303711,0.012907028198242188
477,0.013276815414428711,0.015218257904052734,0.01334691047668457,0.013083934783935547
478,0.013161182403564453,0.01601576805114746,0.012830972671508789,0.013072967529296875
480,0.012419939041137695,0.013523101806640625,0.01244974136352539,0.013266801834106445
482,0.013598203659057617,0.017279624938964844,0.012929677963256836,0.015472173690795898
485,0.013077974319458008,0.013580560684204102,0.014327287673950195,0.013935565948486328
499,0.01345682144165039,0.013704538345336914,0.012704133987426758,0.014161825180053711
500,0.012935876846313477,0.013628959655761719,0.013306379318237305,0.032930850982666016
