id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
2,0.08855009078979492,0.43969011306762695,0.5126063823699951,0.08269190788269043
3,16.07059621810913,18.89077091217041,18.92246985435486,15.497468948364258
4,0,0,0.5312309265136719,0.06721019744873047
5,0.05674386024475098,0.5069022178649902,0.4909372329711914,0.0777277946472168
6,0.03581714630126953,0.16263484954833984,0.15701627731323242,0.03312802314758301
7,0.0904090404510498,0.5234818458557129,0.6117148399353027,0.07314896583557129
8,0.03789496421813965,0.16495513916015625,0.16909074783325195,0.037384033203125
11,15.840194940567017,16.45944118499756,3.1191818714141846,16.129251718521118
13,16.06068992614746,16.220163822174072,0.4720430374145508,0.06326961517333984
14,16.310112714767456,16.2795090675354,16.276553630828857,16.10990571975708
22,0.08199763298034668,0.9461584091186523,0.4836997985839844,0.06809091567993164
23,0.08129501342773438,1.0124170780181885,0.4976820945739746,0.05682635307312012
24,0.03696107864379883,0.16669702529907227,0.16545939445495605,0.03731989860534668
25,0,0,0.1856842041015625,0.03663992881774902
27,0.03760075569152832,0.18011021614074707,0.17393183708190918,0.034043073654174805
30,0.10289740562438965,1.1048591136932373,0,0
32,0.09461188316345215,0.5219268798828125,0.5178477764129639,0.07965946197509766
33,0,0,0.5033278465270996,0.05320310592651367
35,0,0,0.16447925567626953,0.039633750915527344
44,0.04482221603393555,0.18622422218322754,0.19032621383666992,0.03475594520568848
47,0,0,0.563791036605835,0.06780505180358887
52,0,0,0.464296817779541,0.06331610679626465
53,0.04280209541320801,0.16704893112182617,0.1733546257019043,0.03329968452453613
54,0,0,0.28107500076293945,0.036772966384887695
55,0.11151504516601562,1.0725266933441162,0,0
71,0.08311676979064941,0.3466460704803467,0.4582946300506592,0.062030792236328125
77,0.05555129051208496,0.3168904781341553,0.31755518913269043,0.04798316955566406
85,15.966649055480957,16.25454616546631,0.5210089683532715,0.056893348693847656
88,16.20870542526245,16.2517671585083,16.335429430007935,15.988098382949829
99,0,0,0.49196362495422363,0.07279706001281738
103,0.07061100006103516,0.3341093063354492,0,0
120,0.06392359733581543,0.40559840202331543,0.1562647819519043,0.03966689109802246
121,16.240987539291382,16.308178901672363,19.142174005508423,15.79197096824646
122,16.130531549453735,16.384480953216553,19.231958389282227,15.793719291687012
138,16.28791046142578,16.349444150924683,16.217873096466064,16.012924671173096
153,0.07282710075378418,0.5245089530944824,0.4475388526916504,0.07172870635986328
154,0.06616663932800293,0.565061092376709,0.4667940139770508,0.06860089302062988
159,0.062113046646118164,0.3400533199310303,0.19679713249206543,0.031153202056884766
165,0.07456278800964355,0.5003130435943604,0.19773578643798828,0.0372769832611084
166,0.038422346115112305,0.15009713172912598,0.19489097595214844,0.041483163833618164
170,0,0,0.5476491451263428,0.07209563255310059
189,0.03930783271789551,0.1920759677886963,0.15720129013061523,0.034493207931518555
190,0.07526159286499023,0.46298766136169434,0.5292339324951172,0.07075095176696777
191,0,0,0.4636809825897217,0.06042075157165527
202,0,0,0.1699657440185547,0.03303718566894531
205,0.06742095947265625,0.5982604026794434,0.4329221248626709,0.08023691177368164
213,0.04039454460144043,0.15600991249084473,0.16188287734985352,0.03430318832397461
214,0,0,0.18350577354431152,0.03248286247253418
219,0.09399199485778809,1.0960450172424316,0,0
235,0.05742049217224121,0.4165821075439453,0.48767614364624023,0.0796511173248291
249,0,0,0.4855940341949463,0.09128022193908691
253,0.057969093322753906,0.327517032623291,0.15804696083068848,0.03294515609741211
254,0.08973097801208496,1.0994527339935303,0.5177888870239258,0.08568477630615234
255,0.05857491493225098,0.33362770080566406,0.15497875213623047,0.030542612075805664
257,0.06595206260681152,0.39969921112060547,0.18517613410949707,0.04066658020019531
258,0.041937828063964844,0.18318891525268555,0.19050383567810059,0.04521799087524414
283,16.18632960319519,16.162880897521973,16.199947118759155,15.696967124938965
284,0.06778526306152344,0.5696611404418945,0.4887058734893799,0.06794071197509766
285,0.03306078910827637,0.18007111549377441,0.16917777061462402,0.030987977981567383
294,15.915804862976074,16.125933408737183,18.882657289505005,15.83708930015564
307,16.211450576782227,16.760225772857666,0.4936532974243164,0.07590389251708984
309,15.878456115722656,16.34092903137207,16.56208348274231,15.93006682395935
311,16.21770429611206,16.488786458969116,0.44745588302612305,0.06912899017333984
314,15.776429891586304,16.52490496635437,0.04746818542480469,0.03664422035217285
