id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
10,0.009964227676391602,0.011222362518310547,0.010169029235839844,0.013312339782714844
12,0,0,0.017824649810791016,0.02220606803894043
17,0.009543180465698242,0.012796401977539062,0.01026296615600586,0.010993003845214844
35,0.009346961975097656,0.011501073837280273,0.010349035263061523,0.009230613708496094
45,0,0,19.37932825088501,0.022290706634521484
56,0,0,0.02358698844909668,0.019208669662475586
62,0.014307975769042969,0.012877941131591797,0.013469219207763672,0.012930154800415039
64,0.013329029083251953,0.011448144912719727,0.01273488998413086,0.012308835983276367
85,0.04339885711669922,0.021174907684326172,0.022648334503173828,0.02104806900024414
88,0.08066129684448242,0.04918313026428223,21.4084050655365,0.029264211654663086
93,0.014596939086914062,0.012608528137207031,0.013046026229858398,0.013937711715698242
94,0.012288093566894531,0.013415813446044922,0.012445211410522461,0.009989023208618164
115,0.021604061126708984,0.021718978881835938,0.011622905731201172,0.009719133377075195
117,0,0,19.30484628677368,0.024534940719604492
123,0,0,0.039437055587768555,0.022117137908935547
140,0.009314298629760742,0.011980295181274414,0.021701335906982422,0.010832071304321289
141,0.01129007339477539,0.012841463088989258,19.95817279815674,0.023156404495239258
143,0.009914875030517578,0.012080907821655273,0.015355348587036133,0.011471033096313477
151,0.009124755859375,0.011957168579101562,0.013074159622192383,0.011967897415161133
155,0,0,0.013217926025390625,0.008928060531616211
159,0,0,0.03890085220336914,0.0353391170501709
160,0,0,0.02305769920349121,0.022109270095825195
165,0.023324251174926758,0.021265745162963867,0.02372121810913086,0.018609046936035156
172,0,0,0.021639108657836914,0.019305706024169922
184,0.009863615036010742,0.010214090347290039,0.011581897735595703,0.011578083038330078
194,0.010409116744995117,0.01030278205871582,0.012607812881469727,0.01014089584350586
195,0.009961128234863281,0.010090112686157227,0.010426044464111328,0.008992910385131836
