id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
2,0.004575967788696289,0.004392147064208984,0.0035266876220703125,0.0011823177337646484
7,0.004121303558349609,0.0028820037841796875,0.0023126602172851562,0.002468585968017578
29,0.01931166648864746,0.014302253723144531,0.0059278011322021484,0.007441282272338867
46,0.0038514137268066406,0.0026679039001464844,0.0007231235504150391,0.001203775405883789
55,0.0027112960815429688,0.0032477378845214844,0.0006511211395263672,0.0008292198181152344
62,0.006144285202026367,0.0030698776245117188,0.0028340816497802734,0.0009710788726806641
66,0.0022699832916259766,0.0028429031372070312,0.0031616687774658203,0.0017745494842529297
67,0.004275083541870117,0.0024690628051757812,0.0024728775024414062,0.0009768009185791016
82,0.002141237258911133,0.0020558834075927734,0.001856088638305664,0.0008602142333984375
88,0.0016369819641113281,0.0028870105743408203,0.002948284149169922,0.0010819435119628906
90,0.0010881423950195312,0.002274036407470703,0.0008873939514160156,0.0008521080017089844
97,0.004919767379760742,0.0033202171325683594,0.003256082534790039,0.0009081363677978516
107,0.020407438278198242,0.011793851852416992,0.005717277526855469,0.004836082458496094
111,0.0037093162536621094,0.003439188003540039,0.0031213760375976562,0.0013515949249267578
152,0.004602670669555664,0.0028977394104003906,0.0021102428436279297,0.00091552734375
153,0.004145145416259766,0.001998424530029297,0.002529144287109375,0.0009303092956542969
