id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
17,0.005276203155517578,0.011320829391479492,0.04145526885986328,0.008595466613769531
18,0.005231618881225586,0.008855581283569336,0.04961395263671875,0.007803678512573242
30,0.021851301193237305,0.18750596046447754,0.04872584342956543,0.007928133010864258
35,0.06420516967773438,0.10666823387145996,0.04763507843017578,0.016338109970092773
51,0.006145477294921875,0.011074066162109375,0.019726991653442383,0.006669044494628906
56,0.0047833919525146484,0.007148027420043945,0.017048120498657227,0.005011081695556641
77,0.017132282257080078,0.17894482612609863,0.008706092834472656,0.004540920257568359
78,0.01746535301208496,0.18257617950439453,0.18041110038757324,0.01748490333557129
93,0.014078617095947266,0.1686251163482666,0.03963780403137207,0.007727861404418945
115,0.0057299137115478516,0.010929107666015625,0.013087749481201172,0.005312204360961914
118,0.00562596321105957,0.014624834060668945,0.01455998420715332,0.00569462776184082
126,0.0054607391357421875,0.007704496383666992,0.012407302856445312,0.004819154739379883
130,0.005500078201293945,0.01150369644165039,0.040328264236450195,0.007658720016479492
142,0.005362033843994141,0.010642051696777344,0.044367074966430664,0.016399621963500977
152,0.005479097366333008,0.010206937789916992,0.011420249938964844,0.0065081119537353516
156,0.005408048629760742,0.011210203170776367,0.0456695556640625,0.00789499282836914
160,0,0,0.010191917419433594,0.0044214725494384766
164,0.0050890445709228516,0.0076181888580322266,0.0074160099029541016,0.005853176116943359
171,0.00951075553894043,0.011128902435302734,0.009012937545776367,0.004767179489135742
173,0.00652623176574707,0.011480331420898438,0.008431196212768555,0.00540471076965332
177,0.00967717170715332,0.010395050048828125,0.04638314247131348,0.007277727127075195
179,0.01771855354309082,0.17556428909301758,0.04198408126831055,0.00760340690612793
189,0.0059392452239990234,0.008407115936279297,0.010251998901367188,0.005461215972900391
208,0.005144357681274414,0.009149789810180664,0.009112834930419922,0.004739046096801758
244,0.005308866500854492,0.007581949234008789,0.010400533676147461,0.005541801452636719
248,0.007463932037353516,0.011365175247192383,0.04618525505065918,0.0072040557861328125
259,0.01921868324279785,0.17959117889404297,0.19380426406860352,0.020320892333984375
277,0.0058650970458984375,0.008550167083740234,0.01116180419921875,0.005898475646972656
285,0.005486965179443359,0.011511802673339844,0.011569976806640625,0.005269765853881836
295,0.0053479671478271484,0.007690906524658203,0.011114835739135742,0.005179882049560547
304,0.009834527969360352,0.012793302536010742,0.011621952056884766,0.0055315494537353516
308,0.005462169647216797,0.007631063461303711,0.041201114654541016,0.007561206817626953
326,0.005148887634277344,0.007787466049194336,0.009178400039672852,0.00572967529296875
330,0.005638599395751953,0.011207103729248047,0.010406017303466797,0.005137205123901367
334,0.00530242919921875,0.0076868534088134766,0.013567447662353516,0.005385875701904297
336,0.0052297115325927734,0.007279157638549805,0.010172843933105469,0.0057010650634765625
353,0.0603029727935791,0.10240530967712402,0.009151220321655273,0.004634857177734375
355,0.0059659481048583984,0.009947776794433594,0.011275291442871094,0.0050389766693115234
358,0.005150794982910156,0.009935617446899414,0.011316537857055664,0.005206108093261719
361,0.008485794067382812,0.01096653938293457,0.009839296340942383,0.003071308135986328
365,0.005587100982666016,0.01078486442565918,0.04198908805847168,0.007515907287597656
366,0.006529569625854492,0.009002923965454102,0.009192943572998047,0.005493879318237305
371,0.005411863327026367,0.009935617446899414,0.014061927795410156,0.004294872283935547
373,0.0052890777587890625,0.01062154769897461,0.01034688949584961,0.0048160552978515625
376,0.006268739700317383,0.013213157653808594,0,0
387,0.0056591033935546875,0.008868694305419922,0.01108098030090332,0.005128145217895508
428,0.0049419403076171875,0.009417057037353516,0.0389401912689209,0.007625579833984375
430,0.0052642822265625,0.00918269157409668,0.04137372970581055,0.007121086120605469
436,0.0052258968353271484,0.009023189544677734,0.047341108322143555,0.0069506168365478516
442,0,0,0.040838003158569336,0.007252931594848633
443,0.005283832550048828,0.008941888809204102,0.010106086730957031,0.0053653717041015625
455,0.004698991775512695,0.01252436637878418,0.012476921081542969,0.004415035247802734
457,0.00448918342590332,0.011873722076416016,0.011223316192626953,0.0045719146728515625
480,0.005639076232910156,0.011805295944213867,0.02156662940979004,0.01817798614501953
