id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
1,0.08907651901245117,0.02527308464050293,0.020917177200317383,0.023332834243774414
5,0.034223079681396484,0.024825334548950195,17.371951580047607,0.03688764572143555
6,0.033444881439208984,0.029129743576049805,0.024610280990600586,0.022903919219970703
7,0.030650615692138672,0.0301210880279541,0.015968799591064453,0.019891977310180664
9,0.03047323226928711,0.03216671943664551,0.01917099952697754,0.022955656051635742
17,0.027067184448242188,0.03687119483947754,0.021852731704711914,0.02016901969909668
18,0.027393102645874023,0.03416872024536133,0.016101837158203125,0.01838088035583496
23,0.03081989288330078,0.029368162155151367,0.018154144287109375,0.02110123634338379
24,0.028255224227905273,0.02668619155883789,0.020623207092285156,0.02443981170654297
32,0.029991865158081055,0.02515697479248047,0.012134552001953125,0.018715858459472656
33,0.023932933807373047,0.024239063262939453,0.020327329635620117,0.022580862045288086
37,0.028966903686523438,0.027051210403442383,0.021152973175048828,0.02491927146911621
45,0.024617910385131836,0.0311586856842041,0.01976609230041504,0.02031087875366211
52,0.027144670486450195,0.025338172912597656,0.01864337921142578,0.019242525100708008
53,0.025408029556274414,0.029371023178100586,0.016302824020385742,0.017473220825195312
77,0.031607866287231445,0.030267000198364258,0.01956915855407715,0.020484209060668945
81,0.027523517608642578,0.03454732894897461,0.021957874298095703,0.02233290672302246
84,0.028108835220336914,0.032485246658325195,0.01352071762084961,0.01671600341796875
87,0.0308687686920166,0.026411771774291992,0.02605724334716797,0.02364206314086914
93,0.048546791076660156,0.033174753189086914,0.02397918701171875,0.021812915802001953
99,0.0315549373626709,0.03372383117675781,0.020342350006103516,0.013808727264404297
101,0.07959270477294922,0.03691816329956055,0.023261070251464844,0.0206298828125
105,0.0272672176361084,0.024962663650512695,0.01643085479736328,0.017261028289794922
111,0.026714086532592773,0.030405759811401367,0.026503324508666992,0.027127981185913086
132,0.05250811576843262,0.04316592216491699,0.027464866638183594,0.027217388153076172
137,0.027290821075439453,0.02451467514038086,0.017551660537719727,0.01482701301574707
158,0.033943891525268555,0.026560068130493164,0.014937162399291992,0.016067028045654297
160,0.030684947967529297,0.02906036376953125,0.014386177062988281,0.013830900192260742
161,0.028637170791625977,0.030292749404907227,0.014590024948120117,0.015410900115966797
167,0.028864145278930664,0.02634882926940918,0.017532825469970703,0.018038272857666016
