id,DuckDB Opt On,DuckDB Opt Off,LLM Opt,LLM + DuckDB Opt
1,0.007189035415649414,0.00759434700012207,0.0063440799713134766,0.007215261459350586
3,0.003786802291870117,0.0037300586700439453,0.0038094520568847656,0.0038225650787353516
6,0.003748655319213867,0.0038313865661621094,0.003690958023071289,0.003595113754272461
11,0.0037941932678222656,0.0037136077880859375,0.0037391185760498047,0.003810882568359375
12,0.0037488937377929688,0.003742218017578125,0.0037238597869873047,0.0037479400634765625
22,0.005153656005859375,0.00609898567199707,0.0065877437591552734,0.00526118278503418
34,0.003990888595581055,0.0037391185760498047,0.0037908554077148438,0.0040318965911865234
69,0.0036792755126953125,0.0037386417388916016,0.003696918487548828,0.003628969192504883
75,0.005522966384887695,0.006637096405029297,0.0065155029296875,0.005663156509399414
87,0.003718137741088867,0.0037720203399658203,0.0041315555572509766,0.0037260055541992188
91,0.0036737918853759766,0.0037183761596679688,0.0038051605224609375,0.003609180450439453
94,0.006876230239868164,0.0067102909088134766,0.0036847591400146484,0.0036363601684570312
98,0.005321979522705078,0.006506204605102539,0.0066301822662353516,0.005631923675537109
122,0.004160165786743164,0.003900766372680664,0.0037431716918945312,0.003726959228515625
125,0.0038073062896728516,0.0046007633209228516,0.003976345062255859,0.0036149024963378906
136,0.0036611557006835938,0.0039081573486328125,0.003822803497314453,0.0036187171936035156
