1,"SELECT product_id FROM products WHERE low_fats = 'Y' AND recyclable = 'Y' GROUP BY product_id"
3,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
6,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
11,"SELECT product_id FROM Products WHERE low_fats='Y' AND recyclable='Y'"
12,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
22,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y' ORDER BY product_id"
34,"SELECT product_id FROM Products WHERE recyclable='Y' AND low_fats='Y'"
69,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
75,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y' ORDER BY product_id DESC"
87,"SELECT product_id FROM Products WHERE recyclable = 'Y' AND low_fats = 'Y'"
91,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
94,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
98,"SELECT product_id FROM Products WHERE low_fats='Y' AND recyclable='Y' ORDER BY product_id"
122,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
125,"SELECT product_id FROM Products WHERE low_fats = 'Y' AND recyclable = 'Y'"
136,"SELECT product_id FROM products WHERE recyclable = 'Y' AND low_fats = 'Y'"
