1,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id"
2,"SELECT user_id, COUNT(user_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
3,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
5,"SELECT user_id, COUNT(follower_id) as followers_count FROM Followers GROUP BY user_id"
6,"SELECT user_id, COUNT(follower_id) as followers_count FROM Followers GROUP BY user_id"
7,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
17,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id"
21,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
28,"SELECT user_id, COUNT(*) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
34,"SELECT user_id, COUNT(follower_id) AS followers_count FROM followers GROUP BY user_id ORDER BY user_id"
36,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
42,"SELECT user_id, COUNT(*) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
50,"SELECT user_id, COUNT(*) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
60,"SELECT user_id, COUNT(*) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
66,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
80,"SELECT a.user_id, COUNT(b.user_id) AS followers_count FROM Followers AS a LEFT JOIN Followers AS b ON a.user_id = b.user_id GROUP BY a.user_id ORDER BY a.user_id"
83,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
84,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id"
91,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id;
"
94,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
97,"SELECT user_id, COUNT(follower_id) AS followers_count FROM Followers GROUP BY user_id"
116,"SELECT user_id, COUNT(follower_id) as followers_count FROM Followers GROUP BY user_id ORDER BY user_id"
