1,"SELECT business_id FROM (SELECT business_id, COUNT(*) AS count FROM events WHERE occurences > (SELECT AVG(occurences) FROM events GROUP BY event_type) GROUP BY business_id) AS grouped WHERE count > 1"
2,"SELECT a.business_id FROM (SELECT business_id, AVG(occurences) OVER (PARTITION BY event_type) AS mean, COUNT(DISTINCT event_type) OVER (PARTITION BY business_id) as type_count FROM events) AS a WHERE a.occurences > a.mean AND a.type_count > 1 GROUP BY a.business_id"
6,"SELECT business_id FROM (SELECT business_id, COUNT(event_type) as count_types FROM events a JOIN (SELECT event_type, AVG(occurences) as avg_occur FROM events GROUP BY event_type) b ON a.event_type = b.event_type WHERE a.occurences > b.avg_occur GROUP BY business_id) c WHERE c.count_types > 1"
7,"SELECT business_id FROM (SELECT e.business_id, e.event_type, AVG(e.occurences) OVER(PARTITION BY e.event_type) as avg_occ FROM events e) as e WHERE e.occurences > e.avg_occ GROUP BY business_id HAVING COUNT(*) > 1"
8,"SELECT e.business_id FROM Events e WHERE e.business_id IN (SELECT business_id FROM Events GROUP BY business_id HAVING COUNT(DISTINCT event_type) > 1) AND e.occurences > (SELECT AVG(occurences) FROM Events WHERE event_type = e.event_type GROUP BY event_type)"
9,"SELECT e.business_id FROM Events AS e JOIN (SELECT event_type, AVG(occurences) AS average FROM Events GROUP BY event_type) AS t ON e.event_type = t.event_type WHERE e.occurences > t.average GROUP BY e.business_id HAVING COUNT(*) > 1"
10,"SELECT e1.business_id FROM Events e1 JOIN (SELECT event_type, AVG(occurences) avgoc FROM Events GROUP BY event_type) e2 ON e1.event_type = e2.event_type WHERE e1.occurences > e2.avgoc GROUP BY e1.business_id HAVING COUNT(DISTINCT e1.event_type) > 1"
11,"SELECT business_id FROM (SELECT e1.business_id, AVG(e2.occurences) OVER (PARTITION BY e1.event_type) as avg_occurences FROM events e1 JOIN events e2 ON e1.event_type = e2.event_type WHERE e1.occurences > avg_occurences) e3 GROUP BY business_id HAVING COUNT(*) > 1"
13,"SELECT a.business_id FROM (SELECT business_id, event_type, occurences, AVG(occurences) OVER (PARTITION BY event_type) AS avg_occurences_event FROM events) AS a WHERE a.occurences > a.avg_occurences_event GROUP BY a.business_id HAVING COUNT(a.event_type) > 1"
16,"SELECT a.business_id FROM events AS a INNER JOIN (SELECT event_type, AVG(occurences) AS avgocc FROM events GROUP BY event_type) AS b ON a.event_type = b.event_type WHERE a.occurences > b.avgocc GROUP BY a.business_id HAVING COUNT(a.event_type) > 1"
17,"SELECT a.business_id FROM Events AS a INNER JOIN (SELECT event_type, AVG(occurences) AS avg_occ_by_event FROM Events GROUP BY event_type) AS b ON a.event_type = b.event_type WHERE a.occurences > b.avg_occ_by_event GROUP BY a.business_id HAVING COUNT(DISTINCT a.event_type) > 1"
23,"SELECT business_id FROM (SELECT business_id, occurences, AVG(occurences) OVER (PARTITION BY event_type) AS avg_occ FROM Events) t WHERE occurences > avg_occ GROUP BY business_id HAVING COUNT(*) > 1"
37,"SELECT business_id FROM (SELECT business_id, occurences, AVG(occurences) OVER (PARTITION BY event_type) AS avg FROM Events) AS b WHERE occurences > avg GROUP BY business_id HAVING COUNT(*) >= 2"
39,"SELECT business_id FROM (SELECT business_id, event_type, occurences, AVG(occurences) OVER(PARTITION BY event_type) as average FROM Events) AS t1 WHERE occurences > average GROUP BY business_id HAVING COUNT(*) >= 2"
40,"SELECT e.business_id FROM Events e INNER JOIN (SELECT event_type, AVG(occurences) AS avg_occurences FROM Events GROUP BY event_type) t ON e.event_type = t.event_type WHERE e.occurences > t.avg_occurences GROUP BY e.business_id HAVING COUNT(DISTINCT e.event_type) > 1"
42,"SELECT business_id FROM Events e JOIN (SELECT event_type, AVG(occurences) AS average_occurences FROM Events GROUP BY event_type) average ON e.event_type = average.event_type WHERE e.occurences > average.average_occurences GROUP BY e.business_id HAVING COUNT(*) > 1"
43,"SELECT business_id FROM (SELECT business_id, event_type, occurences, AVG(occurences) OVER (PARTITION BY event_type) AS avg_occ FROM events) AS evt WHERE occurences > avg_occ GROUP BY business_id HAVING COUNT(event_type) > 1"
45,"SELECT e.business_id FROM Events e INNER JOIN (SELECT event_type, AVG(occurences) AS occurence_avg FROM Events GROUP BY event_type) ev on e.event_type = ev.event_type WHERE e.occurences > ev.occurence_avg GROUP BY e.business_id HAVING COUNT(*) > 1"
46,"SELECT e.business_id FROM Events as e INNER JOIN (SELECT event_type, AVG(occurences) as avg_occurences FROM Events GROUP BY event_type) as m ON e.event_type = m.event_type WHERE e.occurences > m.avg_occurences GROUP BY e.business_id HAVING COUNT(DISTINCT e.event_type) > 1"
52,"SELECT e.business_id FROM Events e INNER JOIN (SELECT event_type, AVG(occurences) as avg_occurence FROM Events GROUP BY event_type) t ON e.event_type = t.event_type AND e.occurences > t.avg_occurence GROUP BY e.business_id HAVING COUNT(DISTINCT e.event_type) > 1"
53,"SELECT business_id FROM (SELECT business_id, COUNT(event_type) AS event_count FROM (SELECT business_id, event_type FROM events WHERE occurences > (SELECT AVG(occurences) FROM events GROUP BY event_type)) AS b GROUP BY business_id) AS c WHERE c.event_count > 1"
54,"SELECT e.business_id FROM Events e JOIN (SELECT event_type, AVG(occurences) AS average FROM Events GROUP BY event_type) e2 ON e.event_type = e2.event_type WHERE e.occurences > e2.average GROUP BY e.business_id HAVING COUNT(*) > 1"
56,"SELECT e.business_id FROM events AS e LEFT JOIN (SELECT event_type, AVG(occurences) as avg_occ FROM events GROUP BY event_type) AS t ON e.event_type = t.event_type WHERE e.occurences > t.avg_occ GROUP BY e.business_id HAVING COUNT(DISTINCT e.event_type) > 1"
58,"SELECT e.business_id FROM events AS e JOIN (SELECT event_type, AVG(occurences) AS avg_occ FROM events GROUP BY event_type) AS t ON e.event_type = t.event_type WHERE e.occurences > t.avg_occ GROUP BY e.business_id HAVING COUNT(DISTINCT e.event_type) > 1"
60,"SELECT e.business_id FROM events AS e JOIN (SELECT event_type, AVG(occurences) AS avg_occur FROM events GROUP BY event_type) AS t1 ON e.event_type = t1.event_type WHERE e.occurences > t1.avg_occur GROUP BY e.business_id HAVING COUNT(DISTINCT e.event_type) > 1"
61,"SELECT business_id FROM (SELECT business_id, event_type, occurences, AVG(occurences) OVER (PARTITION BY event_type) AS average FROM events) AS t WHERE occurences > average GROUP BY business_id HAVING COUNT(event_type) > 1"
134,"SELECT e.business_id FROM Events e INNER JOIN (SELECT event_type, AVG(occurences) AS avg_occ FROM Events GROUP BY event_type) t1 ON e.event_type = t1.event_type WHERE e.occurences > t1.avg_occ GROUP BY e.business_id HAVING COUNT(e.event_type) > 1"
135,"SELECT e.business_id FROM Events e LEFT JOIN (SELECT event_type, AVG(occurences) AS average FROM Events GROUP BY event_type) AS t2 ON e.event_type = t2.event_type WHERE e.occurences > t2.average GROUP BY e.business_id HAVING COUNT(DISTINCT e.event_type) > 1"
138,"SELECT a.business_id FROM events a INNER JOIN (SELECT event_type, AVG(occurences) as avg_occurence FROM events GROUP BY event_type) b ON a.event_type = b.event_type WHERE a.occurences > b.avg_occurence GROUP BY a.business_id HAVING COUNT(DISTINCT a.event_type) > 1"
141,"SELECT a.business_id FROM events a INNER JOIN (SELECT event_type, AVG(occurences) as mean FROM events GROUP BY event_type) c ON a.event_type = c.event_type WHERE a.occurences > c.mean GROUP BY a.business_id HAVING COUNT(*) >= 2"
142,"SELECT a.business_id FROM Events AS a INNER JOIN (SELECT AVG(occurences) AS avg_occ, event_type FROM Events GROUP BY event_type) AS b ON a.event_type = b.event_type WHERE a.occurences > b.avg_occ GROUP BY a.business_id HAVING COUNT(*) > 1"
