1,"SELECT a.name AS employee FROM employee a INNER JOIN employee b ON a.managerid = b.id AND a.salary > b.salary"
4,"SELECT a.name AS employee FROM Employee a INNER JOIN Employee b ON a.managerid = b.id WHERE a.salary > b.salary"
11,"SELECT e.name AS employee FROM Employee e INNER JOIN Employee b ON e.ManagerId = b.Id WHERE e.Salary > b.Salary"
12,"SELECT e.name AS employee FROM employee e INNER JOIN employee m ON e.managerid = m.id WHERE e.salary > m.salary"
19,"SELECT e1.name AS employee FROM employee e1 INNER JOIN employee e2 ON e1.ManagerId = e2.Id WHERE e1.Salary > e2.Salary"
22,"SELECT e1.name AS employee FROM employee AS e1 JOIN employee AS e2 ON e1.managerid = e2.id WHERE e1.salary > e2.salary"
26,"SELECT e1.name AS employee FROM employee AS e1 INNER JOIN employee AS e2 ON e1.managerid = e2.id WHERE e1.salary > e2.salary"
28,"SELECT e1.name AS employee FROM employee e1 LEFT JOIN employee e2 ON e1.managerid = e2.id WHERE e1.salary > e2.salary"
29,"SELECT e1.name AS employee FROM employee AS e1 JOIN employee AS e2 ON e1.managerid = e2.id WHERE e1.salary > e2.salary"
31,"SELECT e2.name AS employee FROM employee e2 INNER JOIN employee e1 ON e2.managerid = e1.id WHERE e2.salary > e1.salary"
33,"SELECT e2.name AS employee FROM employee e1 INNER JOIN employee e2 ON e1.id = e2.managerid WHERE e1.salary < e2.salary"
35,"SELECT emp1.name AS employee FROM Employee emp1 INNER JOIN Employee emp2 ON emp1.ManagerId = emp2.Id WHERE emp1.Salary > emp2.Salary"
37,"SELECT e1.name AS employee FROM Employee e1 LEFT JOIN Employee e2 ON e1.ManagerId = e2.Id WHERE e1.Salary > e2.Salary"
38,"SELECT E1.Name AS Employee FROM Employee AS E1 INNER JOIN Employee AS E2 ON E1.ManagerId = E2.Id WHERE E1.Salary > E2.Salary"
39,"SELECT e.name AS employee FROM Employee AS e INNER JOIN Employee AS m ON e.ManagerId = m.Id WHERE e.Salary > m.Salary"
40,"SELECT E.name as employee FROM Employee E INNER JOIN Employee M ON E.ManagerId = M.id WHERE E.salary > M.salary"
42,"SELECT E1.Name AS Employee FROM Employee E1 JOIN Employee E2 ON E1.ManagerId = E2.Id WHERE E1.Salary > E2.Salary;
"
45,"SELECT a.name AS employee FROM Employee AS a LEFT OUTER JOIN Employee AS b ON a.ManagerId = b.Id WHERE a.Salary > b.Salary"
50,"SELECT name AS employee FROM Employee e1 INNER JOIN Employee e2 ON e1.ManagerId = e2.Id WHERE e2.Salary < e1.Salary"
54,"SELECT e1.name AS employee FROM Employee AS e1 LEFT JOIN Employee AS e2 ON e1.ManagerId = e2.Id WHERE e1.Salary > e2.Salary"
56,"SELECT a.Name AS employee FROM Employee AS a LEFT JOIN Employee AS b ON a.ManagerId = b.Id WHERE a.Salary > b.Salary"
66,"SELECT Name AS employee FROM Employee AS e1 JOIN Employee AS e2 ON e1.ManagerId = e2.Id WHERE e1.Salary > e2.Salary"
67,"SELECT x.name AS employee FROM Employee x INNER JOIN Employee y ON x.ManagerId = y.Id WHERE x.Salary > y.Salary"
73,"SELECT a.name AS employee FROM employee a INNER JOIN employee b ON a.managerid = b.id WHERE a.salary > b.salary"
82,"SELECT a.name AS employee FROM employee a LEFT JOIN employee b ON a.ManagerId = b.Id AND a.Salary > b.Salary WHERE b.Id IS NULL"
121,"SELECT B.Name AS Employee FROM Employee AS B INNER JOIN Employee AS A ON A.Id = B.ManagerId WHERE A.Salary < B.Salary"
131,"SELECT e.name AS employee FROM Employee e LEFT JOIN Employee m ON e.ManagerId = m.Id WHERE e.Salary > m.Salary"
139,"SELECT e.name AS employee FROM Employee e INNER JOIN Employee e2 ON e.ManagerId = e2.Id WHERE e.Salary > e2.Salary"
140,"SELECT e.name AS employee FROM employee e INNER JOIN employee m ON m.id = e.ManagerId AND m.salary < e.salary"
147,"SELECT e.name AS employee FROM employee e LEFT JOIN employee e2 ON e.ManagerId = e2.Id AND e.salary > e2.salary WHERE e2.Id IS NOT NULL"
149,"SELECT e1.name AS employee FROM employee e1 INNER JOIN employee e2 ON e1.ManagerId = e2.Id WHERE e1.salary > e2.salary"
166,"SELECT e1.name AS employee FROM Employee AS e1 LEFT JOIN Employee AS e2 ON e1.managerid = e2.id WHERE e1.salary > e2.salary"
169,"SELECT e1.name AS employee FROM employee e1 LEFT JOIN employee e2 ON e1.managerid = e2.id WHERE e1.salary > e2.salary"
173,"SELECT e1.name AS employee FROM Employee e1 INNER JOIN Employee e2 ON e1.ManagerId = e2.Id WHERE e1.Salary > e2.Salary"
196,"SELECT emp.name AS employee FROM Employee AS emp INNER JOIN Employee AS man ON emp.ManagerId = man.Id WHERE emp.salary > man.salary"
200,"SELECT emp.Name AS employee FROM Employee emp INNER JOIN Employee mgr ON emp.ManagerId = mgr.Id AND emp.Salary > mgr.Salary"
204,"SELECT e.Name AS employee FROM Employee AS e INNER JOIN Employee AS m ON e.ManagerId = m.Id WHERE e.Salary > m.Salary"
206,"SELECT f.name AS employee FROM employee AS f JOIN employee AS e ON f.managerid = e.id WHERE f.salary > e.salary"
207,"SELECT f1.name AS employee FROM employee AS f1 JOIN employee AS f2 ON f1.ManagerId = f2.Id WHERE f1.Salary > f2.Salary"
212,"SELECT t1.name AS employee FROM employee AS t1 JOIN employee AS t2 ON t1.managerid = t2.id WHERE t1.salary > t2.salary"
214,"SELECT t1.name as employee FROM employee as t1 LEFT JOIN employee as t2 ON t1.managerid = t2.id WHERE t1.salary > t2.salary"
219,"SELECT te.name AS employee FROM Employee AS te JOIN Employee AS tm ON te.ManagerId = tm.Id WHERE tm.Salary < te.Salary"
226,"SELECT e.name FROM Employee e JOIN Employee a ON e.ManagerId = a.Id WHERE e.salary > a.salary"
239,"SELECT e2.Name AS Employee FROM Employee e1 INNER JOIN Employee e2 ON e1.Id = e2.ManagerId WHERE e2.Salary > e1.Salary;
"
242,"SELECT e.name AS employee FROM employee e INNER JOIN employee f ON e.managerid = f.id WHERE e.salary > f.salary"
245,"SELECT e.name AS employee FROM Employee e INNER JOIN Employee f ON e.ManagerId = f.Id WHERE e.Salary > f.Salary"
261,"SELECT e.name AS employee FROM employee e INNER JOIN employee f ON e.ManagerId = f.Id WHERE e.Salary > f.Salary"
264,"SELECT e.name AS employee FROM employee e INNER JOIN employee m ON e.managerid = m.id WHERE e.salary > m.salary"
272,"SELECT e2.name AS employee FROM employee AS e2 INNER JOIN employee AS e1 ON e1.id = e2.managerid WHERE e2.salary > e1.salary"
273,"SELECT E.Name AS Employee FROM Employee E LEFT JOIN Employee M ON E.ManagerId = M.Id WHERE E.Salary > M.Salary"
280,"SELECT e.Name AS Employee FROM Employee e INNER JOIN (SELECT DISTINCT e1.Id AS ManId, e1.Salary AS ManSalary FROM Employee e1 WHERE EXISTS (SELECT 1 FROM Employee e2 WHERE e1.Id = e2.ManagerId)) manager ON e.ManagerId = manager.ManId WHERE e.Salary > manager.ManSalary"
289,"SELECT e.name AS employee FROM employee AS e LEFT JOIN employee AS m ON e.managerid = m.id WHERE e.salary > m.salary"
294,"SELECT a.name AS employee FROM Employee a INNER JOIN Employee b ON a.ManagerId = b.Id WHERE a.Salary > b.Salary"
316,"SELECT a.name AS employee FROM employee AS a INNER JOIN employee AS b ON b.id = a.managerid WHERE b.salary < a.salary"
329,"SELECT a.name AS Employee FROM Employee AS a JOIN Employee AS b ON a.ManagerId = b.Id WHERE a.Salary > b.Salary"
339,"SELECT a.name AS employee FROM employee a INNER JOIN employee b ON a.managerid = b.id AND b.salary < a.salary"
346,"SELECT ang.name AS employee FROM Employee AS ang INNER JOIN Employee AS mng ON ang.ManagerId = mng.Id WHERE ang.Salary > mng.Salary"
350,"SELECT c.name AS employee FROM employee AS c INNER JOIN employee AS d ON d.id = c.managerid AND c.salary > d.salary"
355,"SELECT e.name AS employee FROM employee AS e INNER JOIN employee AS ee ON e.managerid = ee.id AND e.salary > ee.salary"
359,"SELECT e.name AS employee FROM Employee e LEFT JOIN Employee m ON m.Id = e.ManagerId WHERE m.Salary < e.Salary"
367,"SELECT e.name AS employee FROM Employee e JOIN Employee m ON m.Id = e.ManagerId WHERE e.Salary > m.Salary"
370,"SELECT e.name AS employee FROM employee e INNER JOIN employee e1 ON e.managerid = e1.id AND e.salary > e1.salary"
372,"SELECT e.Name as employee FROM Employee e INNER JOIN Employee m ON e.ManagerId = m.Id WHERE m.Salary < e.Salary"
383,"SELECT e.name AS employee FROM employee e LEFT JOIN employee d ON e.managerid = d.id WHERE e.salary > d.salary;
"
384,"SELECT e.name AS employee FROM Employee AS e LEFT JOIN Employee AS m ON m.Id = e.ManagerId WHERE e.Salary > m.Salary"
394,"SELECT e.name AS employee FROM employee e INNER JOIN employee m ON e.managerid = m.id WHERE e.salary > m.salary"
400,"SELECT e.name AS employee FROM employee AS e INNER JOIN employee AS s ON e.managerid = s.id WHERE e.salary > s.salary"
459,"SELECT e1.name AS employee FROM employee AS e1 JOIN employee AS e2 ON e2.id = e1.managerid WHERE e2.salary < e1.salary"
467,"SELECT e1.name AS employee FROM Employee e1 INNER JOIN Employee e2 ON e1.ManagerId = e2.Id WHERE e2.Salary < e1.Salary"
477,"SELECT e2.name as employee FROM employee e2 LEFT JOIN employee e1 ON e1.id = e2.managerid WHERE e2.salary > e1.salary"
478,"SELECT ee.name AS employee FROM Employee AS ee INNER JOIN Employee AS e ON e.id = ee.ManagerId WHERE ee.salary > e.salary"
480,"SELECT emp.name AS employee FROM employee emp INNER JOIN employee mang ON emp.managerid = mang.id AND mang.salary < emp.salary"
482,"SELECT a.name AS employee FROM Employee AS a JOIN Employee AS b ON a.ManagerId = b.Id WHERE a.Salary > b.Salary"
485,"SELECT m.name as employee FROM employee m LEFT JOIN employee s ON m.ManagerId = s.Id WHERE m.Salary > s.Salary"
499,"SELECT e1.name AS employee FROM employee AS e1 JOIN employee AS e2 ON e1.managerid = e2.id WHERE e1.salary > e2.salary"
500,"SELECT x.name AS employee FROM employee AS x INNER JOIN employee AS y ON x.managerid = y.id WHERE x.salary > y.salary"
