1,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) as games_played_so_far FROM Activity ORDER BY player_id, event_date"
2,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS UNBOUNDED PRECEDING) AS games_played_so_far FROM activity"
3,"SELECT a.player_id, a.event_date, SUM(b.games_played) AS games_played_so_far FROM Activity AS a LEFT JOIN Activity AS b ON a.player_id = b.player_id WHERE a.event_date >= b.event_date GROUP BY a.player_id, a.event_date ORDER BY a.player_id, a.event_date ASC"
4,"SELECT a.player_id, a.event_date, (SELECT SUM(a2.games_played) FROM activity as a2 WHERE a.player_id = a2.player_id AND a2.event_date <= a.event_date) as games_played_so_far FROM activity as a"
10,"SELECT a1.player_id, a1.event_date, (SELECT SUM(a2.games_played) FROM Activity a2 WHERE a2.event_date <= a1.event_date AND a2.player_id = a1.player_id) AS games_played_so_far FROM Activity a1"
11,"SELECT a1.player_id, a1.event_date, SUM(a2.games_played) AS games_played_so_far FROM Activity AS a1 LEFT JOIN Activity AS a2 ON a1.player_id = a2.player_id AND a2.event_date <= a1.event_date GROUP BY a1.player_id, a1.event_date;
"
15,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS UNBOUNDED PRECEDING) as games_played_so_far FROM activity"
17,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM activity"
19,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) as games_played_so_far FROM Activity"
22,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) as games_played_so_far FROM Activity"
23,"SELECT player_id, event_date, sum(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM activity ORDER BY player_id"
26,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM Activity"
29,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) as games_played_so_far FROM activity ORDER BY player_id, event_date"
31,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM Activity"
35,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC ROWS UNBOUNDED PRECEDING) AS games_played_so_far FROM activity"
36,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS games_played_so_far FROM Activity"
40,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS UNBOUNDED PRECEDING) AS games_played_so_far FROM Activity;
"
51,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC) AS games_played_so_far FROM Activity"
53,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) as games_played_so_far FROM activity"
56,"SELECT player_id, event_date, sum(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) as games_played_so_far FROM activity"
65,"SELECT a1.player_id, a1.event_date, (SELECT SUM(a2.games_played) FROM Activity a2 WHERE a1.player_id = a2.player_id AND a1.event_date >= a2.event_date) as games_played_so_far FROM Activity a1"
66,"SELECT a.player_id, a.event_date, SUM(b.games_played) AS games_played_so_far FROM Activity a INNER JOIN Activity b ON a.player_id = b.player_id WHERE a.event_date >= b.event_date GROUP BY a.player_id, a.event_date"
67,"SELECT a1.player_id, a1.event_date, (SELECT SUM(games_played) FROM activity a2 WHERE a2.event_date <= a1.event_date AND a1.player_id = a2.player_id) as games_played_so_far FROM activity a1"
71,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM activity ORDER BY games_played_so_far DESC"
73,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC) AS games_played_so_far FROM Activity ORDER BY player_id ASC, event_date ASC"
80,"SELECT a.player_id, a.event_date, SUM(a.games_played) OVER (PARTITION BY a.player_id ORDER BY a.event_date ASC) as games_played_so_far FROM Activity a"
81,"SELECT a.player_id, a.event_date, SUM(b.games_played) as games_played_so_far FROM activity as a INNER JOIN activity as b ON a.player_id = b.player_id AND a.event_date >= b.event_date GROUP BY a.player_id, a.event_date"
82,"SELECT a.player_id, a.event_date, SUM(b.games_played) AS games_played_so_far FROM activity AS a INNER JOIN activity AS b ON a.player_id = b.player_id WHERE a.event_date >= b.event_date GROUP BY a.player_id, a.event_date"
85,"SELECT a.player_id, a.event_date, SUM(b.games_played) as games_played_so_far FROM activity AS a INNER JOIN activity AS b ON a.player_id = b.player_id WHERE a.event_date >= b.event_date GROUP BY a.player_id, a.event_date ORDER BY a.player_id, a.event_date"
90,"SELECT a.player_id, a.event_date, SUM(b.games_played) as games_played_so_far FROM Activity a INNER JOIN Activity b ON a.player_id = b.player_id WHERE a.event_date >= b.event_date GROUP BY a.player_id, a.event_date"
91,"SELECT a.player_id, a.event_date, SUM(a.games_played) OVER (PARTITION BY a.player_id ORDER BY a.event_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) as games_played_so_far FROM Activity a"
92,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC) AS games_played_so_far FROM Activity"
93,"SELECT a.player_id, a.event_date, (SELECT SUM(b.games_played) FROM activity as b WHERE a.player_id = b.player_id AND a.event_date >= b.event_date) as games_played_so_far FROM activity as a"
95,"SELECT a1.player_id, a1.event_date, SUM(a2.games_played) as games_played_so_far FROM activity a1 INNER JOIN activity a2 ON a1.player_id = a2.player_id AND a1.event_date >= a2.event_date GROUP BY a1.player_id, a1.event_date"
97,"SELECT a1.player_id, a1.event_date, SUM(a1.games_played) OVER (PARTITION BY a1.player_id ORDER BY a1.event_date ROWS UNBOUNDED PRECEDING) AS games_played_so_far FROM Activity AS a1 ORDER BY a1.player_id, a1.event_date"
100,"SELECT a1.player_id, a1.event_date, SUM(a2.games_played) as games_played_so_far FROM Activity a1 INNER JOIN Activity a2 ON a1.player_id = a2.player_id AND a1.event_date >= a2.event_date GROUP BY a1.player_id, a1.event_date"
105,"SELECT a1.player_id, a1.event_date, SUM(a2.games_played) as games_played_so_far FROM Activity AS a1 INNER JOIN Activity AS a2 ON a1.player_id = a2.player_id WHERE a1.event_date >= a2.event_date GROUP BY a1.player_id, a1.event_date"
112,"SELECT a1.player_id, a1.event_date, (SELECT SUM(a2.games_played) FROM Activity a2 WHERE a1.player_id = a2.player_id AND a1.event_date >= a2.event_date) as games_played_so_far FROM Activity a1"
113,"SELECT a1.player_id, a1.event_date, (SELECT SUM(a2.games_played) FROM Activity a2 WHERE a1.player_id = a2.player_id AND a1.event_date >= a2.event_date) as games_played_so_far FROM Activity a1 ORDER BY a1.player_id, a1.event_date ASC"
115,"SELECT a2.player_id, a2.event_date, SUM(a1.games_played) as games_played_so_far FROM Activity a1 INNER JOIN Activity a2 ON a1.player_id = a2.player_id AND a1.event_date <= a2.event_date GROUP BY a2.player_id, a2.event_date"
116,"select b.player_id, b.event_date, sum(a.games_played) as games_played_so_far from activity as a right join activity as b on a.player_id = b.player_id and a.event_date <= b.event_date group by b.player_id, b.event_date"
117,"SELECT a.player_id, a.event_date, SUM(b.games_played) as games_played_so_far FROM Activity AS a LEFT JOIN Activity AS b ON a.player_id = b.player_id AND a.event_date >= b.event_date GROUP BY a.player_id, a.event_date"
123,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM Activity"
124,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM Activity"
129,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS UNBOUNDED PRECEDING) as games_played_so_far FROM Activity ORDER BY 1,2"
133,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC) AS games_played_so_far FROM Activity;
"
136,"SELECT player_id, event_date, SUM(games_played) as games_played_so_far FROM activity a1 LEFT JOIN activity a2 ON a1.player_id = a2.player_id AND a2.event_date <= a1.event_date GROUP BY player_id, event_date"
141,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC) AS games_played_so_far FROM Activity"
142,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) as games_played_so_far FROM Activity"
146,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ASC) as games_played_so_far FROM Activity ORDER BY player_id, event_date ASC"
147,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM activity ORDER BY player_id, event_date"
148,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS games_played_so_far FROM activity ORDER BY player_id, event_date"
160,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) as games_played_so_far FROM activity ORDER BY player_id, event_date"
163,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM activity ORDER BY player_id, event_date DESC"
172,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS UNBOUNDED PRECEDING) as games_played_so_far FROM Activity"
180,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far FROM Activity"
181,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS games_played_so_far FROM Activity ORDER BY player_id"
212,"SELECT t1.player_id, t1.event_date, SUM(t1.games_played) OVER (PARTITION BY t1.player_id ORDER BY t1.event_date) as games_played_so_far FROM activity t1"
213,"SELECT t1.player_id, t1.event_date, (SELECT SUM(t2.games_played) FROM Activity AS t2 WHERE t2.player_id = t1.player_id AND t2.event_date <= t1.event_date) as games_played_so_far FROM Activity AS t1"
215,"SELECT t1.player_id, t2.event_date, SUM(t1.games_played) as games_played_so_far FROM Activity AS t1 INNER JOIN Activity AS t2 ON t1.player_id = t2.player_id AND t1.event_date <= t2.event_date GROUP BY t1.player_id, t2.event_date"
